ui_charamake_parts.text was created: 8/8/2021 10:40:22 PM
Filesize is: 1681376 bytes

arm
Group 0
No200162 - N-ウィオラマギカ/3[Se]
No200163 - N-ウィオラマギカ/4[Se]
No200180 - N-ハートブレイカー[Ba]
No200181 - N-ハートブレイカー/2[Ba]
No200190 - N-サウザンドリム[Ba]
No200191 - N-サウザンドリム/2[Ba]
No200192 - N-サウザンドリム/3[Ba]
No200193 - N-サウザンドリム/4[Ba]
No200200 - ストラクユニフェン[Ba]
No200201 - ストラクユニフェン/2[Ba]
No200202 - ストラクユニフェン/3[Ba]
No200203 - ストラクユニフェン/4[Ba]
No20021 - リチュアルクロース[Ba]
No200210 - アネモスフィオーラ[Ba]
No200211 - アネモスフィオーラ/2[Ba]
No20022 - リチュアルクロース夜[Ba]
No200220 - アルテセルヴィーネ[Se]
No200221 - アルテセルヴィーネ/2[Se]
No20023 - リチュアルクロース鋼[Ba]
No20024 - リチュアルクロース紅[Ba]
No200240 - N-ロレットベルディア[Ba]
No200241 - N-ロレットベルディア/2[Ba]
No200260 - N-カナギマイヒメ[Se]
No200261 - N-カナギマイヒメ/2[Se]
No200262 - N-カナギマイヒメ/3[Se]
No200263 - N-カナギマイヒメ/4[Se]
No200280 - N-ゼルシウス[Ba]
No200281 - N-ゼルシウス/2[Ba]
No200300 - プリテールチェルカ[Se]
No200301 - プリテールチェルカ/2[Se]
No200302 - プリテールチェルカ/3[Se]
No200303 - プリテールチェルカ/4[Se]
No20031 - フラグメントクラウン[Ba]
No20032 - フラグメントクラウン紅[Ba]
No20033 - フラグメントクラウン雪[Ba]
No200330 - ミーネスロディア[Se]
No200331 - ミーネスロディア/2[Se]
No200332 - ミーネスロディア/3[Se]
No200333 - ミーネスロディア/4[Se]
No20034 - フラグメントクラウン影[Ba]
No200340 - エアリオヴァルキス[Ba]
No200341 - エアリオヴァルキス/2[Ba]
No200342 - エアリオヴァルキス/3[Ba]
No200343 - エアリオヴァルキス/4[Ba]
No200360 - マギスルユニフェン[Se]
No200361 - マギスルユニフェン/2[Se]
No200362 - マギスルユニフェン/3[Se]
No200363 - マギスルユニフェン/4[Se]
No20040 - ラフジーンズ[Ba]
No20041 - ラフジーンズ雪[Ba]
No200410 - マーレスフィーディ[Ba]
No200411 - マーレスフィーディ/2[Ba]
No200412 - マーレスフィーディ/3[Ba]
No200413 - マーレスフィーディ/4[Ba]
No20042 - ラフジーンズ海[Ba]
No200420 - マクスマユニフェン[Se]
No200421 - マクスマユニフェン/2[Se]
No200422 - マクスマユニフェン/3[Se]
No200423 - マクスマユニフェン/4[Se]
No20043 - ラフジーンズ紅[Ba]
No20051 - フロンティアガイド[Ba]
No20052 - フロンティアガイド影[Ba]
No20053 - フロンティアガイド陽[Ba]
No20054 - フロンティアガイド紅[Ba]
No20061 - ストライプパンツ[Ba]
No20062 - ストライプパンツ紅[Ba]
No20063 - ストライプパンツ雪[Ba]
No20064 - ストライプパンツ鋼[Ba]
No20065 - ストライプパンツ夜[Ba]
No20070 - カフェコックコートＭ[Ba]
No20071 - カフェコックコートＭ海[Ba]
No20072 - カフェコックコートＭ紅[Ba]
No20073 - カフェコックコートＭ影[Ba]
No20081 - ハーフパンツＭ[Ba]
No20082 - ハーフパンツＭ影[Ba]
No20083 - ハーフパンツＭ空[Ba]
No20084 - ハーフパンツＭ月[Ba]
No200840 - ディオーレヴィテス[Se]
No200841 - ディオーレヴィテス/2[Se]
No200842 - ディオーレヴィテス/3[Se]
No200843 - ディオーレヴィテス/4[Se]
No200860 - エアリオナージェ[Ba]
No200880 - N-ショコラフェリチェ/B[Ba]
No200881 - N-ショコラフェリチェ/B2[Ba]
No200890 - N-オウカテンコウ/B[Ba]
No200891 - N-オウカテンコウ/B2[Ba]
No200900 - N-オールブリンク/B[Se]
No200910 - N-オールブリンク/C[Se]
No200920 - N-マギアセイヴァー/B[Se]
No200921 - N-マギアセイヴァー/B2[Se]
No200930 - N-ロレットベルディア/B[Ba]
No200931 - N-ロレットベルディア/B2[Ba]
No200950 - N-ゼルシウス/B[Ba]
No200951 - N-ゼルシウス/B2[Ba]
No200960 - N-タウリアラーグ/B[Se]
No200970 - ウィオラマリル/B[Se]
No200980 - ウィオラマリル/C[Se]
No20100 - ストレイトライナー[Ba]
No201000 - アライアクォーツ/B[Se]
No20101 - ストレイトライナー夜[Ba]
No201010 - アライアクォーツ/C[Se]
No20102 - ストレイトライナー鋼[Ba]
No201020 - アルテセルヴィーネ/B[Se]
No201021 - アルテセルヴィーネ/B2[Se]
No20103 - ストレイトライナー雪[Ba]
No201090 - N-タウリアラーグ/C[Se]
No201100 - N-ハートブレイカー/B[Ba]
No201101 - N-ハートブレイカー/B2[Ba]
No20111 - 天星学院制服Ｍ[Ba]
No20112 - 天星学院制服Ｍ影[Ba]
No20113 - 天星学院制服Ｍ雪[Ba]
No20114 - 天星学院制服Ｍ夜[Ba]
No20130 - 清雅学園冬制服Ｍ[Ba]
No20160 - リグサバイバー[Ba]
No20161 - リグサバイバー雪[Ba]
No20162 - リグサバイバー夜[Ba]
No20163 - リグサバイバー紅[Ba]
No20171 - レーグルストレイト[Ba]
No20172 - レーグルストレイト雪[Ba]
No20173 - レーグルストレイト鋼[Ba]
No20174 - レーグルストレイト空[Ba]
No20190 - ７１１ＴシャツＭ[Ba]
No20191 - ７１１ＴシャツＭ雪[Ba]
No20192 - ７１１ＴシャツＭ葉[Ba]
No20193 - ７１１ＴシャツＭ陽[Ba]
No20194 - ７１１ＴシャツＭ紅[Ba]
No20210 - スーツスラックス[Ba]
No20211 - スーツスラックス影[Ba]
No20212 - スーツスラックス鋼[Ba]
No20213 - スーツスラックス空[Ba]
No20214 - スーツスラックス紅[Ba]
No20215 - スーツスラックス夜[Ba]
No20216 - スーツスラックス桜[Ba]
No20217 - スーツスラックス月[Ba]
No20220 - リアドファルコ[Ba]
No20221 - リアドファルコ影[Ba]
No20222 - リアドファルコ紅[Ba]
No20223 - リアドファルコ夜[Ba]
No20230 - ハローキティＴシャツＭ[Ba]
No20240 - シャープベスト[Ba]
No20241 - シャープベスト影[Ba]
No20242 - シャープベスト鋼[Ba]
No20243 - シャープベスト夜[Ba]
No20250 - カテドラルスーツＭ[Ba]
No20251 - カテドラルスーツＭ雪[Ba]
No20252 - カテドラルスーツＭ紅[Ba]
No20253 - カテドラルスーツＭ夜[Ba]
No20254 - カテドラルスーツＭ雅[Ba]
No20255 - カテドラルスーツＭ鋼[Ba]
No20260 - 清雅学園夏制服Ｍ[Ba]
No20270 - マーシャルレオン[Ba]
No20271 - マーシャルレオン紅[Ba]
No20272 - マーシャルレオン夜[Ba]
No20273 - マーシャルレオン雪[Ba]
No20280 - ノーグライアー[Ba]
No20281 - ノーグライアー紅[Ba]
No20282 - ノーグライアー雪[Ba]
No20283 - ノーグライアー影[Ba]
No20284 - ノーグライアー空[Ba]
No20290 - イツキ私服[Ba]
No20300 - カブキグフウ[Ba]
No20301 - カブキグフウ雅[Ba]
No20302 - カブキグフウ雪[Ba]
No20303 - カブキグフウ海[Ba]
No20340 - 清雅学園夏制服２Ｍ[Ba]
No20350 - トロクロＴシャツＭ[Ba]
No20370 - ブーメランパンツ[Ba]
No20371 - ブーメランパンツ影[Ba]
No20372 - ブーメランパンツ海[Ba]
No20380 - パンサーＶパンツ[Ba]
No20381 - パンサーＶパンツ桜[Ba]
No20382 - オミットＶパンツ[Ba]
No20390 - ディレクトスラックス[Ba]
No20391 - ディレクトスラックス雪[Ba]
No20392 - ディレクトスラックス紅[Ba]
No20393 - ディレクトスラックス夜[Ba]
No20394 - ディレクトスラックス鋼[Ba]
No20400 - 旅館「仁羽屋」浴衣Ｍ[Ba]
No20410 - スラックス[Ba]
No20411 - スラックス雪[Ba]
No20412 - スラックス鋼[Ba]
No20413 - スラックス栗[Ba]
No20430 - スポーティパンツＭ[Ba]
No20431 - スポーティパンツＭ海[Ba]
No20432 - スポーティパンツＭ雪[Ba]
No20433 - スポーティパンツＭ影[Ba]
No20434 - スポーティパンツＭ空[Ba]
No20450 - イルミナス・コート[Ba]
No20451 - イルミナス・コート影[Ba]
No20452 - イルミナス・コート紅[Ba]
No20453 - イルミナス・コート海[Ba]
No20454 - イルミナス・コート雅[Ba]
No20455 - イルミナス・コート鋼[Ba]
No20470 - アロハパンツ[Ba]
No20471 - アロハパンツ紅[Ba]
No20472 - アロハパンツ夜[Ba]
No20473 - アロハパンツ雪[Ba]
No20474 - アロハパンツ影[Ba]
No20480 - しまむらＴシャツＭ[Ba]
No20490 - しまむらＴシャツ２Ｍ[Ba]
No20500 - しまむらＴシャツ３Ｍ[Ba]
No20510 - リチュアルクロース影[Ba]
No20511 - リチュアルクロース海[Ba]
No20520 - レフィードアクトル[Ba]
No20521 - レフィードアクトル影[Ba]
No20522 - レフィードアクトル紅[Ba]
No20523 - レフィードアクトル空[Ba]
No20524 - レフィードアクトル鋼[Ba]
No20540 - フォリーテイラー[Ba]
No20541 - フォリーテイラー海[Ba]
No20542 - フォリーテイラー紅[Ba]
No20543 - フォリーテイラー雪[Ba]
No20544 - フォリーテイラー影[Ba]
No20550 - カーゴパンツ[Ba]
No20551 - カーゴパンツ葉[Ba]
No20552 - カーゴパンツ栗[Ba]
No20553 - カーゴパンツ影[Ba]
No20554 - カーゴパンツ雪[Ba]
No20560 - フロワガロウズＭ[Ba]
No20561 - フロワガロウズＭ雪[Ba]
No20562 - フロワガロウズＭ紅[Ba]
No20563 - フロワガロウズＭ夜[Ba]
No20564 - フロワガロウズＭ雅[Ba]
No20570 - フロンティアガイド月[Ba]
No20571 - フロンティアガイド雪[Ba]
No20580 - ブーメランパンツ／Ｆ[Ba]
No20581 - ブーメランパンツ／Ｆ影[Ba]
No20582 - ブーメランパンツ／Ｆ海[Ba]
No20590 - パンサーＶパンツ／Ｆ[Ba]
No20591 - パンサーＶパンツ／Ｆ桜[Ba]
No20592 - パンサーＶパンツ／Ｆ雪[Ba]
No20620 - テオレマードラッド[Ba]
No20621 - テオレマードラッド紅[Ba]
No20622 - テオレマードラッド海[Ba]
No20623 - テオレマードラッド雅[Ba]
No20624 - テオレマードラッド雪[Ba]
No20625 - テオレマードラッド影[Ba]
No20630 - ブライトプリンス[Ba]
No20631 - ブライトプリンス影[Ba]
No20632 - ブライトプリンス葉[Ba]
No20633 - ブライトプリンス紅[Ba]
No20634 - ブライトプリンス夜[Ba]
No20635 - ブライトプリンス鋼[Ba]
No20650 - リグサバイバー影[Ba]
No20651 - リグサバイバー冬[Ba]
No20660 - ストレイトライナー影[Ba]
No20661 - ストレイトライナー冬[Ba]
No20680 - 秀尽学園男子制服[Ba]
No20681 - 秀尽学園男子制服　紅[Ba]
No20690 - ディバインベスト[Ba]
No20691 - ディバインベスト影[Ba]
No20692 - ディバインベスト夜[Ba]
No20693 - ディバインベスト栗[Ba]
No20694 - ディバインベスト鋼[Ba]
No20710 - チェックスラックス[Ba]
No20711 - チェックスラックス紅[Ba]
No20712 - チェックスラックス海[Ba]
No20713 - チェックスラックス葉[Ba]
No20714 - チェックスラックス雪[Ba]
No20715 - チェックスラックス影[Ba]
No20720 - ビル・デ・ボンズ[Ba]
No20721 - ビル・デ・ボンズ紅[Ba]
No20722 - ビル・デ・ボンズ海[Ba]
No20723 - ビル・デ・ボンズ栗[Ba]
No20724 - ビル・デ・ボンズ雅[Ba]
No20725 - ビル・デ・ボンズ葉[Ba]
No20730 - ヴァルザライズ[Ba]
No20731 - ヴァルザライズ夜[Ba]
No20732 - ヴァルザライズ雅[Ba]
No20733 - ヴァルザライズ月[Ba]
No20734 - ヴァルザライズ雪[Ba]
No20735 - ヴァルザライズ影[Ba]
No20750 - リングチャンプＭ[Ba]
No20751 - リングチャンプＭ紅[Ba]
No20752 - リングチャンプＭ空[Ba]
No20753 - リングチャンプＭ陽[Ba]
No20754 - リングチャンプＭ雪[Ba]
No20755 - リングチャンプＭ影[Ba]
No20760 - リアドファルコ雪[Ba]
No20761 - リアドファルコ玄[Ba]
No20770 - ブレイブグローリー[Ba]
No20771 - ブレイブグローリー月[Ba]
No20772 - ブレイブグローリー夜[Ba]
No20773 - ブレイブグローリー鋼[Ba]
No20774 - ブレイブグローリー雪[Ba]
No20775 - ブレイブグローリー影[Ba]
No20790 - 勇鳳錦装[Ba]
No20791 - 勇鳳錦装　紅[Ba]
No20792 - 勇鳳錦装　雅[Ba]
No20793 - 勇鳳錦装　鋼[Ba]
No20794 - 勇鳳錦装　雪[Ba]
No20795 - 勇鳳錦装　影[Ba]
No20800 - ハードエモーション[Ba]
No20801 - ハードエモーション紅[Ba]
No20802 - ハードエモーション海[Ba]
No20803 - ハードエモーション陽[Ba]
No20804 - ハードエモーション雪[Ba]
No20805 - ハードエモーション影[Ba]
No20820 - レーグルストレイト冬[Ba]
No20821 - レーグルストレイト鉛[Ba]
No20830 - マーシャルレオン冬[Ba]
No20831 - マーシャルレオン影[Ba]
No20840 - 秀尽学園男子制服　夜[Ba]
No20841 - 秀尽学園男子制服　雪[Ba]
No20860 - リデルミナドルＭ[Ba]
No20861 - リデルミナドルＭ夜[Ba]
No20862 - リデルミナドルＭ雅[Ba]
No20863 - リデルミナドルＭ鋼[Ba]
No20864 - リデルミナドルＭ影[Ba]
No20865 - リデルミナドルＭ紅[Ba]
No20870 - フラグメントクラウン冬[Ba]
No20871 - フラグメントクラウン玄[Ba]
No20880 - ノーグライアー雅[Ba]
No20881 - ノーグライアー冬[Ba]
No20900 - フンドシスタイル[Ba]
No20901 - フンドシスタイル雪[Ba]
No20910 - リムニックヴァンス[Ba]
No20911 - リムニックヴァンス月[Ba]
No20912 - リムニックヴァンス海[Ba]
No20913 - リムニックヴァンス葉[Ba]
No20914 - リムニックヴァンス銀[Ba]
No20915 - リムニックヴァンス影[Ba]
No20920 - クランマラッド[Ba]
No20921 - クランマラッド夜[Ba]
No20922 - クランマラッド雅[Ba]
No20923 - クランマラッド葉[Ba]
No20924 - クランマラッド雪[Ba]
No20925 - クランマラッド影[Ba]
No20930 - ラフジーンズ影[Ba]
No20931 - ラフジーンズ茜[Ba]
No20940 - ハーフパンツＭ玄[Ba]
No20941 - ハーフパンツＭ雪[Ba]
No20950 - クエンジットウェア[Ba]
No20951 - クエンジットウェア紅[Ba]
No20952 - クエンジットウェア影[Ba]
No20953 - クエンジットウェア茜[Ba]
No20954 - クエンジットウェア玄[Ba]
No20955 - クエンジットウェア雪[Ba]
No20970 - クラノスアレース[Ba]
No20971 - クラノスアレース海[Ba]
No20972 - クラノスアレース陽[Ba]
No20973 - クラノスアレース銀[Ba]
No20974 - クラノスアレース雪[Ba]
No20975 - クラノスアレース影[Ba]
No20980 - レフィードアクトル雪[Ba]
No20981 - レフィードアクトル夜[Ba]
No20990 - カフェコックコートＭ茜[Ba]
No20991 - カフェコックコートＭ雪[Ba]
No21010 - 虎咆闘刃鎧[Ba]
No21011 - 虎咆闘刃鎧　海[Ba]
No21012 - 虎咆闘刃鎧　月[Ba]
No21013 - 虎咆闘刃鎧　鋼[Ba]
No21014 - 虎咆闘刃鎧　雪[Ba]
No21015 - 虎咆闘刃鎧　影[Ba]
No21060 - トレーニングＳウェア[Ba]
No21061 - トレーニングＳウェア紅[Ba]
No21062 - トレーニングＳウェア空[Ba]
No21063 - トレーニングＳウェア月[Ba]
No21064 - トレーニングＳウェア雪[Ba]
No21065 - トレーニングＳウェア影[Ba]
No21070 - 感謝祭２０１７ＴシャツＭ[Ba]
No21080 - 天星学院制服Ｍ玄[Ba]
No21081 - 天星学院制服Ｍ冬[Ba]
No21100 - ロード戦闘衣Ｍ[Ba]
No21101 - ロード戦闘衣Ｍ紅[Ba]
No21102 - ロード戦闘衣Ｍ雪[Ba]
No21103 - ロード戦闘衣Ｍ夜[Ba]
No21110 - ヴェルドスーツ[Ba]
No21111 - ヴェルドスーツ銀[Ba]
No21112 - ヴェルドスーツ紅[Ba]
No21113 - ヴェルドスーツ雅[Ba]
No21120 - カテドラルリトルＭ[Ba]
No21121 - カテドラルリトルＭ雪[Ba]
No21122 - カテドラルリトルＭ紅[Ba]
No21123 - カテドラルリトルＭ海[Ba]
No21124 - カテドラルリトルＭ雅[Ba]
No21125 - カテドラルリトルＭ桜[Ba]
No21130 - スーツスラックス雪[Ba]
No21131 - スーツスラックス玄[Ba]
No21140 - スラックス冬[Ba]
No21141 - スラックス影[Ba]
No21150 - シャープベスト静[Ba]
No21151 - シャープベスト鉛[Ba]
No21160 - フォリーテイラー冬[Ba]
No21161 - フォリーテイラー玄[Ba]
No21170 - ゾディアック・カモ[Ba]
No21171 - ゾディアック・カモ栗[Ba]
No21172 - ゾディアック・カモ雪[Ba]
No21173 - ゾディアック・カモ影[Ba]
No21180 - 天星初等部制服Ｍ[Ba]
No21181 - 天星初等部制服Ｍ栗[Ba]
No21182 - 天星初等部制服Ｍ葉[Ba]
No21183 - 天星初等部制服Ｍ夜[Ba]
No21184 - 天星初等部制服Ｍ紅[Ba]
No21185 - 天星初等部制服Ｍ影[Ba]
No21190 - エンペＴシャツＭ[Ba]
No21260 - ゲッテムハルトの鎧[Ba]
No21261 - ゲッテムハルトの鎧　雪[Ba]
No21262 - ゲッテムハルトの鎧　雅[Ba]
No21263 - ゲッテムハルトの鎧　鋼[Ba]
No21264 - ゲッテムハルトの鎧　紅[Ba]
No21265 - ゲッテムハルトの鎧　月[Ba]
No21270 - 翠玉の礼装[Ba]
No21271 - 翠玉の礼装　紅[Ba]
No21272 - 翠玉の礼装　海[Ba]
No21273 - 翠玉の礼装　銀[Ba]
No21274 - 翠玉の礼装　栗[Ba]
No21275 - 翠玉の礼装　雅[Ba]
No21280 - 幻創使徒礼装[Ba]
No21281 - 幻創使徒礼装　影[Ba]
No21282 - 幻創使徒礼装　紅[Ba]
No21283 - 幻創使徒礼装　玄[Ba]
No21284 - 幻創使徒礼装　夜[Ba]
No21285 - 幻創使徒礼装　静[Ba]
No21290 - 幻創使徒礼装・木[Ba]
